model,framework,timestamp,fps
fasterrcnn,pt,1.1160297393798828,0.1791953243407498
fasterrcnn,pt,2.219785451889038,0.324555774667264
fasterrcnn,pt,2.959674835205078,0.5299552965861252
fasterrcnn,pt,3.6932055950164795,0.6966181066873034
fasterrcnn,pt,4.527527093887329,0.7970102307437648
fasterrcnn,pt,5.274323463439941,0.9054188062773525
fasterrcnn,pt,6.01344895362854,0.9949250904943594
fasterrcnn,pt,6.756317853927612,1.065166580490633
fasterrcnn,pt,7.497780084609985,1.1218705372080597
fasterrcnn,pt,8.223889350891113,1.1729370683694071
fasterrcnn,pt,8.949822664260864,1.2138570550538434
fasterrcnn,pt,9.779481172561646,1.2121486814241038
fasterrcnn,pt,10.51585841178894,1.2413188661388332
fasterrcnn,pt,11.237521171569824,1.2701928519118573
fasterrcnn,pt,11.986745119094849,1.2830971637754114
fasterrcnn,pt,12.717880249023438,1.3000249753163793
fasterrcnn,pt,13.434889316558838,1.3189564805786387
fasterrcnn,pt,14.162092924118042,1.330191322838768
fasterrcnn,pt,14.978358030319214,1.3091714946596322
fasterrcnn,pt,16.06795358657837,1.2308915419721493
fasterrcnn,pt,16.804353713989258,1.256304712931723
fasterrcnn,pt,17.536678075790405,1.278146797408552
fasterrcnn,pt,18.274036407470703,1.2937559815318735
fasterrcnn,pt,18.990752935409546,1.3140551380549037
fasterrcnn,pt,19.812652587890625,1.2945828190031217
fasterrcnn,pt,20.55127239227295,1.3064415563972052
fasterrcnn,pt,21.294318675994873,1.3143154822239087
fasterrcnn,pt,22.02729082107544,1.3243140509083202
fasterrcnn,pt,22.774980068206787,1.3269420475923939
fasterrcnn,pt,23.509933948516846,1.3336795569351436
fasterrcnn,pt,24.265297651290894,1.3317167598313493
fasterrcnn,pt,25.063085317611694,1.3160666793245774
fasterrcnn,pt,25.79319429397583,1.3267850529367575
fasterrcnn,pt,26.525978088378906,1.33435984232585
fasterrcnn,pt,27.266422510147095,1.337595925350079
fasterrcnn,pt,27.982560634613037,1.3493524737834979
fasterrcnn,pt,28.719890832901,1.3507308719439581
fasterrcnn,pt,29.559898853302002,1.3186776623158178
