model,framework,timestamp,fps
ssdlite,onnx,0.6251637935638428,0.3199146955977544
ssdlite,onnx,1.349621295928955,0.5320004000453784
ssdlite,onnx,1.731297492980957,0.9496047026642055
ssdlite,onnx,2.0911426544189453,1.3154783689027154
ssdlite,onnx,2.4407334327697754,1.6244801656089112
ssdlite,onnx,2.791663885116577,1.8694976257805325
ssdlite,onnx,3.4090447425842285,1.8195472441407188
ssdlite,onnx,3.7963762283325195,1.9719913770866395
ssdlite,onnx,4.124598026275635,2.186937152714521
ssdlite,onnx,4.475924015045166,2.31882158475278
ssdlite,onnx,4.813410997390747,2.4476727180633646
ssdlite,onnx,5.184701204299927,2.496800375279817
ssdlite,onnx,5.548718690872192,2.5468644553194784
ssdlite,onnx,5.895251750946045,2.614637075155398
ssdlite,onnx,6.235986709594727,2.6786761422052257
ssdlite,onnx,6.591799736022949,2.7050338815446775
ssdlite,onnx,6.943662643432617,2.7324302980370323
ssdlite,onnx,7.304423809051514,2.7403276340395557
ssdlite,onnx,7.66878604888916,2.741166406670348
ssdlite,onnx,8.141942977905273,2.615625867923567
ssdlite,onnx,8.502132177352905,2.647764428805934
ssdlite,onnx,8.862977981567383,2.6724649046305315
ssdlite,onnx,9.231051683425903,2.681341360287742
ssdlite,onnx,9.59087586402893,2.700900102592656
ssdlite,onnx,9.954745531082153,2.7103674369077617
ssdlite,onnx,10.330109357833862,2.7011103419067504
ssdlite,onnx,10.68401026725769,2.7260182143487004
ssdlite,onnx,11.026255369186401,2.7651910866515856
ssdlite,onnx,11.3763587474823,2.783412709696088
ssdlite,onnx,11.71056342124939,2.8251658441513356
ssdlite,onnx,12.052077531814575,2.845760014903061
ssdlite,onnx,12.403496503829956,2.84572924875552
ssdlite,onnx,12.74419641494751,2.863610261864362
ssdlite,onnx,13.174423694610596,2.755758777802782
ssdlite,onnx,13.506928205490112,2.8061026214176312
ssdlite,onnx,13.84473180770874,2.836942094974386
ssdlite,onnx,14.171106338500977,2.882346590654938
ssdlite,onnx,14.503196477890015,2.9081233987351935
ssdlite,onnx,14.849935531616211,2.9033013544303414
ssdlite,onnx,15.208378076553345,2.8806105624047627
ssdlite,onnx,15.561156272888184,2.8714169111435917
ssdlite,onnx,15.905381441116333,2.8781485692429003
ssdlite,onnx,16.253210306167603,2.8775142628931207
ssdlite,onnx,16.584254264831543,2.906160783126433
ssdlite,onnx,16.924703121185303,2.912388376379643
ssdlite,onnx,17.26821279525757,2.9121359340324533
ssdlite,onnx,17.61800265312195,2.90148061397215
ssdlite,onnx,18.01968550682068,2.819089736966488
ssdlite,onnx,18.37504768371582,2.8180778871366208
ssdlite,onnx,18.717273712158203,2.8388713942850248
ssdlite,onnx,19.057324409484863,2.85924471098456
ssdlite,onnx,19.398714303970337,2.8732361912214475
ssdlite,onnx,19.73828363418579,2.8875702955298013
ssdlite,onnx,20.08401083946228,2.8885470145506407
ssdlite,onnx,20.4223530292511,2.901955143051045
ssdlite,onnx,20.765297174453735,2.9047494605030213
ssdlite,onnx,21.111974239349365,2.900705341099586
ssdlite,onnx,21.45586061477661,2.9021517223723077
ssdlite,onnx,21.80048632621765,2.9020611301574997
ssdlite,onnx,22.14929699897766,2.8950258550589347
ssdlite,onnx,22.496427059173584,2.8921736103800573
ssdlite,onnx,22.8580219745636,2.866844010881007
ssdlite,onnx,23.204480409622192,2.870745033196669
ssdlite,onnx,23.554457187652588,2.868062513921334
ssdlite,onnx,23.897681951522827,2.877158548087544
ssdlite,onnx,24.239577531814575,2.8867007648054823
ssdlite,onnx,24.579578161239624,2.8975948169933767
ssdlite,onnx,24.927175998687744,2.8934534263330547
ssdlite,onnx,25.27847909927368,2.8840716929840915
ssdlite,onnx,25.624616622924805,2.8850623779234756
ssdlite,onnx,25.968348741531372,2.8898983510981417
ssdlite,onnx,26.31976842880249,2.8810387593609157
ssdlite,onnx,26.66394281387329,2.8859317769688833
ssdlite,onnx,27.011117219924927,2.884824753789054
ssdlite,onnx,27.36544108390808,2.8723151511742877
ssdlite,onnx,27.705971479415894,2.885171205045717
ssdlite,onnx,28.15119194984436,2.7573526072605388
ssdlite,onnx,28.472310304641724,2.8287054062823005
ssdlite,onnx,28.7993266582489,2.874554533875904
ssdlite,onnx,29.124249935150146,2.9151735512950636
ssdlite,onnx,29.44956350326538,2.946930290279124
ssdlite,onnx,29.771601676940918,2.978588618723596
