model,framework,timestamp,fps
yolov11,pt,0.8269674777984619,1.1324610814046147e-10
yolov11,pt,1.8055548667907715,0.20437622877462683
yolov11,pt,2.3848915100097656,0.5087234065293401
yolov11,pt,2.9341819286346436,0.771084839618641
yolov11,pt,3.503897190093994,0.9679204299284614
yolov11,pt,4.044008255004883,1.1446305537697747
yolov11,pt,4.615631103515625,1.2655854887456452
yolov11,pt,5.17199182510376,1.3719473984812627
yolov11,pt,5.72877836227417,1.4567620062552287
yolov11,pt,6.3236119747161865,1.50163808271062
yolov11,pt,6.878941297531128,1.5614571247065476
yolov11,pt,7.45929741859436,1.593781691121706
yolov11,pt,8.020145416259766,1.6316282129102797
yolov11,pt,8.532824754714966,1.6954099629971733
yolov11,pt,9.091171503067017,1.7145283191779475
yolov11,pt,9.640482664108276,1.7357150208076533
yolov11,pt,10.186582803726196,1.7548052136197225
yolov11,pt,10.701122045516968,1.7925414436323182
yolov11,pt,11.291774272918701,1.7726418839032814
yolov11,pt,11.824973106384277,1.7932081011975618
yolov11,pt,12.4246506690979,1.7680790424335409
yolov11,pt,12.977988243103027,1.7759062470290186
yolov11,pt,13.518366575241089,1.7908360626037072
yolov11,pt,14.06049633026123,1.8015842216300773
yolov11,pt,14.618789911270142,1.799501838174225
yolov11,pt,15.177932024002075,1.7972922891093004
yolov11,pt,15.709760189056396,1.8138951479715086
yolov11,pt,16.30361771583557,1.7878972333438103
yolov11,pt,16.88412570953369,1.7748436195165602
yolov11,pt,17.48064351081848,1.7551540768367369
yolov11,pt,18.040576457977295,1.7613088870247904
yolov11,pt,18.576547384262085,1.7822016786304085
yolov11,pt,19.138094425201416,1.781920284932494
yolov11,pt,19.704893350601196,1.778395047956873
yolov11,pt,20.270652770996094,1.7762231878538817
yolov11,pt,20.789527416229248,1.806428103151758
yolov11,pt,21.391709566116333,1.7772679034384862
yolov11,pt,21.95345664024353,1.7778464397150757
yolov11,pt,22.536218404769897,1.7654705666017856
yolov11,pt,23.07844114303589,1.7812285612538694
yolov11,pt,23.60731029510498,1.8031482216998036
yolov11,pt,24.166311740875244,1.8002994051435968
yolov11,pt,24.71276879310608,1.8062335197702137
yolov11,pt,25.264729022979736,1.8073317623819403
yolov11,pt,25.802801847457886,1.817562308357858
yolov11,pt,26.419973373413086,1.7781088668921503
yolov11,pt,26.976863861083984,1.78162413109622
yolov11,pt,27.567920684814453,1.7636762459258846
yolov11,pt,28.126745223999023,1.7688350868818414
yolov11,pt,28.690566778182983,1.7697902302952775
yolov11,pt,29.243486642837524,1.777548253390218
yolov11,pt,29.8011474609375,1.7806795427040258
