model,framework,timestamp,fps
ssdlite,pt,0.6455726623535156,0.30980097431770615
ssdlite,pt,1.6749918460845947,0.4421250935225213
ssdlite,pt,2.3422045707702637,0.6534545498158104
ssdlite,pt,2.9931554794311523,0.8300064708234698
ssdlite,pt,3.653193950653076,0.9670178171640205
ssdlite,pt,4.325130224227905,1.0712615275358615
ssdlite,pt,5.038599491119385,1.1373296356484401
ssdlite,pt,5.6923747062683105,1.2157792516071229
ssdlite,pt,6.459735155105591,1.233257110389476
ssdlite,pt,7.110290288925171,1.2940354350046053
ssdlite,pt,7.7685956954956055,1.3390387041147447
ssdlite,pt,8.413155317306519,1.3815203348755958
ssdlite,pt,9.052563428878784,1.418005543451286
ssdlite,pt,9.790576457977295,1.405402360426788
ssdlite,pt,10.444579124450684,1.4301310390570845
ssdlite,pt,11.238833665847778,1.3959132749823566
ssdlite,pt,11.884923219680786,1.426285230199709
ssdlite,pt,12.520835638046265,1.455536903008302
ssdlite,pt,13.163509368896484,1.475629421203519
ssdlite,pt,13.843596696853638,1.4745834172640113
ssdlite,pt,14.546657800674438,1.4641370293702944
ssdlite,pt,15.201415061950684,1.476766335209768
ssdlite,pt,15.95700979232788,1.446105226489457
ssdlite,pt,16.591880083084106,1.471909160170768
ssdlite,pt,17.22170400619507,1.4950763964732328
ssdlite,pt,17.875821828842163,1.501816430786518
ssdlite,pt,18.51181674003601,1.5159210695762446
ssdlite,pt,19.156091928482056,1.5231632131968007
ssdlite,pt,19.909136295318604,1.484119171718056
ssdlite,pt,20.55787992477417,1.4955835284551688
ssdlite,pt,21.336480855941772,1.4533378230339098
ssdlite,pt,21.997553825378418,1.4652087212694922
ssdlite,pt,22.64295768737793,1.4820504651316773
ssdlite,pt,23.30018424987793,1.4899494359983583
ssdlite,pt,23.95794677734375,1.4960206523865507
ssdlite,pt,24.665085077285767,1.4796466274436169
ssdlite,pt,25.337578296661377,1.4811180700781676
ssdlite,pt,26.12730574607849,1.4381463851269436
ssdlite,pt,26.772786855697632,1.460363511070664
ssdlite,pt,27.41212296485901,1.4811153109206208
ssdlite,pt,28.056888341903687,1.4950826018797012
ssdlite,pt,28.69286274909973,1.5105441449871366
ssdlite,pt,29.366384506225586,1.5053819222188352
