timestamp,model,framework,fps
1970-01-01 00:00:00.500,ssdlite,pt,0.25838469331736463
1970-01-01 00:00:01.000,,,
1970-01-01 00:00:01.500,ssdlite,pt,0.4348544046408726
1970-01-01 00:00:02.000,ssdlite,pt,0.7356586608974098
1970-01-01 00:00:02.500,ssdlite,pt,0.9707251864772948
1970-01-01 00:00:03.000,ssdlite,pt,1.1651495167256793
1970-01-01 00:00:03.500,ssdlite,pt,1.326338088140645
1970-01-01 00:00:04.000,ssdlite,pt,1.443153988605736
1970-01-01 00:00:04.500,ssdlite,pt,1.5500856829843124
1970-01-01 00:00:05.000,ssdlite,pt,1.6304599483968203
1970-01-01 00:00:05.500,ssdlite,pt,1.6952784630381958
1970-01-01 00:00:06.000,ssdlite,pt,1.752722263980019
1970-01-01 00:00:06.500,ssdlite,pt,1.7852104172870173
1970-01-01 00:00:07.000,ssdlite,pt,1.8211178666305474
1970-01-01 00:00:07.500,ssdlite,pt,1.8336043005215328
1970-01-01 00:00:08.000,ssdlite,pt,1.8562950321518141
1970-01-01 00:00:08.500,ssdlite,pt,1.8794879733607364
1970-01-01 00:00:09.000,ssdlite,pt,1.8861597207555394
1970-01-01 00:00:09.500,ssdlite,pt,1.9083421835727299
1970-01-01 00:00:10.000,ssdlite,pt,1.910652427412965
1970-01-01 00:00:10.500,ssdlite,pt,1.9191235755106202
1970-01-01 00:00:11.000,ssdlite,pt,1.924480013715009
1970-01-01 00:00:11.500,ssdlite,pt,1.920967817953254
1970-01-01 00:00:12.000,ssdlite,pt,1.9216257177825582
1970-01-01 00:00:12.500,ssdlite,pt,1.9253545582743246
1970-01-01 00:00:13.000,ssdlite,pt,1.9200119452602906
1970-01-01 00:00:13.500,ssdlite,pt,1.9269732793039687
1970-01-01 00:00:14.000,ssdlite,pt,1.9216362613644253
1970-01-01 00:00:14.500,ssdlite,pt,1.9282354769101506
1970-01-01 00:00:15.000,ssdlite,pt,1.9252403054479792
1970-01-01 00:00:15.500,ssdlite,pt,1.9219794919603703
1970-01-01 00:00:16.000,ssdlite,pt,1.918454489998422
1970-01-01 00:00:16.500,ssdlite,pt,1.9160530895851502
1970-01-01 00:00:17.000,ssdlite,pt,1.9053342815732894
1970-01-01 00:00:17.500,ssdlite,pt,1.9057342609401595
1970-01-01 00:00:18.000,ssdlite,pt,1.912272126937771
1970-01-01 00:00:18.500,ssdlite,pt,1.902188914781249
1970-01-01 00:00:19.000,ssdlite,pt,1.9018570300008943
1970-01-01 00:00:19.500,ssdlite,pt,1.9080810418828182
1970-01-01 00:00:20.000,ssdlite,pt,1.9084547411109536
1970-01-01 00:00:20.500,ssdlite,pt,1.9130013906201104
1970-01-01 00:00:21.000,ssdlite,pt,1.9144879716935357
1970-01-01 00:00:21.500,ssdlite,pt,1.909509351779507
1970-01-01 00:00:22.000,ssdlite,pt,1.9125289163844812
1970-01-01 00:00:22.500,ssdlite,pt,1.9012244706468757
1970-01-01 00:00:23.000,ssdlite,pt,1.8998839660477507
1970-01-01 00:00:23.500,ssdlite,pt,1.9085581650214258
1970-01-01 00:00:24.000,ssdlite,pt,1.904102535777724
1970-01-01 00:00:24.500,ssdlite,pt,1.9090884551216805
1970-01-01 00:00:25.000,ssdlite,pt,1.9170944778161991
1970-01-01 00:00:25.500,ssdlite,pt,1.9104244778317585
1970-01-01 00:00:26.000,ssdlite,pt,1.917961350618353
1970-01-01 00:00:26.500,ssdlite,pt,1.9099543305212905
1970-01-01 00:00:27.000,ssdlite,pt,1.900536524510779
1970-01-01 00:00:27.500,ssdlite,pt,1.9145125111491164
1970-01-01 00:00:28.000,ssdlite,pt,1.9059175022979968
1970-01-01 00:00:28.500,ssdlite,pt,1.89696929005975
1970-01-01 00:00:29.000,ssdlite,pt,1.8977633324966061
1970-01-01 00:00:29.500,ssdlite,pt,1.9000962142697193
