timestamp,model,framework,fps
1970-01-01 00:00:00.500,ssdlite,onnx,0.31763746833586415
1970-01-01 00:00:01.000,ssdlite,onnx,0.5388936549108866
1970-01-01 00:00:01.500,ssdlite,onnx,1.0099779438332637
1970-01-01 00:00:02.000,ssdlite,onnx,1.5440674080284167
1970-01-01 00:00:02.500,ssdlite,onnx,1.924591433063707
1970-01-01 00:00:03.000,ssdlite,onnx,2.085901820960022
1970-01-01 00:00:03.500,ssdlite,onnx,2.2631432817419075
1970-01-01 00:00:04.000,ssdlite,onnx,2.443994555850691
1970-01-01 00:00:04.500,ssdlite,onnx,2.5616849070340826
1970-01-01 00:00:05.000,ssdlite,onnx,2.6525885740041515
1970-01-01 00:00:05.500,ssdlite,onnx,2.7246776818506726
1970-01-01 00:00:06.000,ssdlite,onnx,2.77264580080817
1970-01-01 00:00:06.500,ssdlite,onnx,2.8070837743439823
1970-01-01 00:00:07.000,ssdlite,onnx,2.853001965783646
1970-01-01 00:00:07.500,ssdlite,onnx,2.8492545560014686
1970-01-01 00:00:08.000,ssdlite,onnx,2.808492231520252
1970-01-01 00:00:08.500,ssdlite,onnx,2.8142829844168884
1970-01-01 00:00:09.000,ssdlite,onnx,2.8154150626127246
1970-01-01 00:00:09.500,ssdlite,onnx,2.824003012882048
1970-01-01 00:00:10.000,ssdlite,onnx,2.821437629689872
1970-01-01 00:00:10.500,ssdlite,onnx,2.824982729867767
1970-01-01 00:00:11.000,ssdlite,onnx,2.8196159809360117
1970-01-01 00:00:11.500,ssdlite,onnx,2.8178824567482637
1970-01-01 00:00:12.000,ssdlite,onnx,2.8177980544800625
1970-01-01 00:00:12.500,ssdlite,onnx,2.8215300456503467
1970-01-01 00:00:13.000,ssdlite,onnx,2.7926668134779074
1970-01-01 00:00:13.500,ssdlite,onnx,2.805764458047798
1970-01-01 00:00:14.000,ssdlite,onnx,2.8291037324541386
1970-01-01 00:00:14.500,ssdlite,onnx,2.8160978226017077
1970-01-01 00:00:15.000,ssdlite,onnx,2.8288347678338583
1970-01-01 00:00:15.500,ssdlite,onnx,2.846675426734346
1970-01-01 00:00:16.000,ssdlite,onnx,2.8604605174568802
1970-01-01 00:00:16.500,ssdlite,onnx,2.8678296365073743
1970-01-01 00:00:17.000,ssdlite,onnx,2.8759582597252775
1970-01-01 00:00:17.500,ssdlite,onnx,2.8717231876988847
1970-01-01 00:00:18.000,ssdlite,onnx,2.8376265170041624
1970-01-01 00:00:18.500,ssdlite,onnx,2.8459339350047426
1970-01-01 00:00:19.000,ssdlite,onnx,2.8688671084072737
1970-01-01 00:00:19.500,ssdlite,onnx,2.890104886537093
1970-01-01 00:00:20.000,ssdlite,onnx,2.8853797401672483
1970-01-01 00:00:20.500,ssdlite,onnx,2.8940070890978578
1970-01-01 00:00:21.000,ssdlite,onnx,2.897736471525303
1970-01-01 00:00:21.500,ssdlite,onnx,2.9150454539697943
1970-01-01 00:00:22.000,ssdlite,onnx,2.9319465938731577
1970-01-01 00:00:22.500,ssdlite,onnx,2.938341556528985
1970-01-01 00:00:23.000,ssdlite,onnx,2.9141695365849367
1970-01-01 00:00:23.500,ssdlite,onnx,2.9176073228596673
1970-01-01 00:00:24.000,ssdlite,onnx,2.9211190634709374
1970-01-01 00:00:24.500,ssdlite,onnx,2.9049655984104676
1970-01-01 00:00:25.000,ssdlite,onnx,2.8951961821363548
1970-01-01 00:00:25.500,ssdlite,onnx,2.88758005303023
1970-01-01 00:00:26.000,ssdlite,onnx,2.877445937564521
1970-01-01 00:00:26.500,ssdlite,onnx,2.8733536082780065
1970-01-01 00:00:27.000,ssdlite,onnx,2.87451789561871
1970-01-01 00:00:27.500,ssdlite,onnx,2.873081766592202
1970-01-01 00:00:28.000,ssdlite,onnx,2.827661553876009
1970-01-01 00:00:28.500,ssdlite,onnx,2.840334534270143
1970-01-01 00:00:29.000,ssdlite,onnx,2.8523063904645998
1970-01-01 00:00:29.500,ssdlite,onnx,2.850593367838427
