timestamp,model,framework,fps
1970-01-01 00:00:00.500,yolov11,pt,1.1313006853609032e-10
1970-01-01 00:00:01.000,yolov11,pt,1.1313005970582194e-10
1970-01-01 00:00:01.500,yolov11,pt,0.24963408863027964
1970-01-01 00:00:02.000,yolov11,pt,0.6204174071201682
1970-01-01 00:00:02.500,yolov11,pt,0.9206269114192682
1970-01-01 00:00:03.000,yolov11,pt,1.158419400013226
1970-01-01 00:00:03.500,yolov11,pt,1.3571906269568454
1970-01-01 00:00:04.000,yolov11,pt,1.5188108235269229
1970-01-01 00:00:04.500,yolov11,pt,1.6366616571348942
1970-01-01 00:00:05.000,yolov11,pt,1.7397415795367315
1970-01-01 00:00:05.500,yolov11,pt,1.8254255694004122
1970-01-01 00:00:06.000,yolov11,pt,1.8878771766433258
1970-01-01 00:00:06.500,yolov11,pt,1.9418114088990315
1970-01-01 00:00:07.000,yolov11,pt,1.983851509279989
1970-01-01 00:00:07.500,yolov11,pt,2.004223133034409
1970-01-01 00:00:08.000,yolov11,pt,2.0284468702739122
1970-01-01 00:00:08.500,yolov11,pt,2.0504823120419795
1970-01-01 00:00:09.000,yolov11,pt,2.0618654978780118
1970-01-01 00:00:09.500,yolov11,pt,2.06770814924239
1970-01-01 00:00:10.000,yolov11,pt,2.0868738910632523
1970-01-01 00:00:10.500,yolov11,pt,2.1012100092724206
1970-01-01 00:00:11.000,yolov11,pt,2.09982378012655
1970-01-01 00:00:11.500,yolov11,pt,2.1061197747520986
1970-01-01 00:00:12.000,yolov11,pt,2.1169431711050337
1970-01-01 00:00:12.500,yolov11,pt,2.1182768827342793
1970-01-01 00:00:13.000,yolov11,pt,2.1160388414926414
1970-01-01 00:00:13.500,yolov11,pt,2.1222407452862746
1970-01-01 00:00:14.000,yolov11,pt,2.1267349272142666
1970-01-01 00:00:14.500,yolov11,pt,2.1199619330945274
1970-01-01 00:00:15.000,yolov11,pt,2.1172490417656853
1970-01-01 00:00:15.500,yolov11,pt,2.1168774234511343
1970-01-01 00:00:16.000,yolov11,pt,2.1147339133593155
1970-01-01 00:00:16.500,yolov11,pt,2.116466186448801
1970-01-01 00:00:17.000,yolov11,pt,2.118710671016084
1970-01-01 00:00:17.500,yolov11,pt,2.126786897453326
1970-01-01 00:00:18.000,yolov11,pt,2.1200261089109897
1970-01-01 00:00:18.500,yolov11,pt,2.128500720105033
1970-01-01 00:00:19.000,yolov11,pt,2.128703245493501
1970-01-01 00:00:19.500,yolov11,pt,2.1294208876754674
1970-01-01 00:00:20.000,yolov11,pt,2.125572441751874
1970-01-01 00:00:20.500,yolov11,pt,2.1294568237800777
1970-01-01 00:00:21.000,yolov11,pt,2.1201885932859037
1970-01-01 00:00:21.500,yolov11,pt,2.1244576695902766
1970-01-01 00:00:22.000,yolov11,pt,2.124484235743961
1970-01-01 00:00:22.500,yolov11,pt,2.1224654797513702
1970-01-01 00:00:23.000,yolov11,pt,2.118108218025737
1970-01-01 00:00:23.500,yolov11,pt,2.1183766082250086
1970-01-01 00:00:24.000,yolov11,pt,2.1233709561428835
1970-01-01 00:00:24.500,yolov11,pt,2.115705291772283
1970-01-01 00:00:25.000,yolov11,pt,2.1177905239085275
1970-01-01 00:00:25.500,yolov11,pt,2.116455889214135
1970-01-01 00:00:26.000,yolov11,pt,2.110287575488457
1970-01-01 00:00:26.500,yolov11,pt,2.116573406019086
1970-01-01 00:00:27.000,yolov11,pt,2.1156579176194614
1970-01-01 00:00:27.500,yolov11,pt,2.104705783478553
1970-01-01 00:00:28.000,yolov11,pt,2.117577154652305
1970-01-01 00:00:28.500,yolov11,pt,2.105796151190005
1970-01-01 00:00:29.000,yolov11,pt,2.108088241863905
1970-01-01 00:00:29.500,yolov11,pt,2.1051006507934824
