timestamp,model,framework,fps
1970-01-01 00:00:00.000,yolov5,onnx,0.8356128014652091
1970-01-01 00:00:00.500,yolov5,onnx,1.0096476892373283
1970-01-01 00:00:01.000,yolov5,onnx,1.847792838009619
1970-01-01 00:00:01.500,yolov5,onnx,2.7720183894387884
1970-01-01 00:00:02.000,yolov5,onnx,3.4305857041123167
1970-01-01 00:00:02.500,yolov5,onnx,3.8684889212780402
1970-01-01 00:00:03.000,yolov5,onnx,4.177575409547057
1970-01-01 00:00:03.500,yolov5,onnx,4.312268929645179
1970-01-01 00:00:04.000,yolov5,onnx,4.0606961545522555
1970-01-01 00:00:04.500,yolov5,onnx,4.195460282688116
1970-01-01 00:00:05.000,yolov5,onnx,4.251881611817388
1970-01-01 00:00:05.500,yolov5,onnx,4.332688000393911
1970-01-01 00:00:06.000,yolov5,onnx,4.396031811491072
1970-01-01 00:00:06.500,yolov5,onnx,4.406599343132446
1970-01-01 00:00:07.000,yolov5,onnx,4.418066890469133
1970-01-01 00:00:07.500,yolov5,onnx,4.422738813351853
1970-01-01 00:00:08.000,yolov5,onnx,4.446169779329893
1970-01-01 00:00:08.500,yolov5,onnx,4.401677093032761
1970-01-01 00:00:09.000,yolov5,onnx,4.4216526437353725
1970-01-01 00:00:09.500,yolov5,onnx,4.409242585706048
1970-01-01 00:00:10.000,yolov5,onnx,4.364734900701664
1970-01-01 00:00:10.500,yolov5,onnx,4.378616606699728
1970-01-01 00:00:11.000,yolov5,onnx,4.423352798698333
1970-01-01 00:00:11.500,yolov5,onnx,4.454330473349563
1970-01-01 00:00:12.000,yolov5,onnx,4.45556709620946
1970-01-01 00:00:12.500,yolov5,onnx,4.434373296708646
1970-01-01 00:00:13.000,yolov5,onnx,4.431484081507369
1970-01-01 00:00:13.500,yolov5,onnx,4.413605640775754
1970-01-01 00:00:14.000,yolov5,onnx,4.455359526760381
1970-01-01 00:00:14.500,yolov5,onnx,4.411666060003379
1970-01-01 00:00:15.000,yolov5,onnx,4.382960642545464
1970-01-01 00:00:15.500,yolov5,onnx,4.355807755437036
1970-01-01 00:00:16.000,yolov5,onnx,4.378101426032242
1970-01-01 00:00:16.500,yolov5,onnx,4.415553257865035
1970-01-01 00:00:17.000,yolov5,onnx,4.422680193635689
1970-01-01 00:00:17.500,yolov5,onnx,4.402913770499454
1970-01-01 00:00:18.000,yolov5,onnx,4.394623449193505
1970-01-01 00:00:18.500,yolov5,onnx,4.404368019942568
1970-01-01 00:00:19.000,yolov5,onnx,4.443237704116169
1970-01-01 00:00:19.500,yolov5,onnx,4.397374078386628
1970-01-01 00:00:20.000,yolov5,onnx,4.393920167224641
1970-01-01 00:00:20.500,yolov5,onnx,4.38647236259949
1970-01-01 00:00:21.000,yolov5,onnx,4.389935092000955
1970-01-01 00:00:21.500,yolov5,onnx,4.374584165516203
1970-01-01 00:00:22.000,yolov5,onnx,4.3688899654296955
1970-01-01 00:00:22.500,yolov5,onnx,4.37611336262964
1970-01-01 00:00:23.000,yolov5,onnx,4.407561066066139
1970-01-01 00:00:23.500,yolov5,onnx,4.4155847771155745
1970-01-01 00:00:24.000,yolov5,onnx,4.425091820827512
1970-01-01 00:00:24.500,yolov5,onnx,4.384956781610287
1970-01-01 00:00:25.000,yolov5,onnx,4.339741248433112
1970-01-01 00:00:25.500,yolov5,onnx,4.339945314400474
1970-01-01 00:00:26.000,yolov5,onnx,4.392237580644172
1970-01-01 00:00:26.500,yolov5,onnx,4.390651286002919
1970-01-01 00:00:27.000,yolov5,onnx,4.387705913717012
1970-01-01 00:00:27.500,yolov5,onnx,4.404619596453779
1970-01-01 00:00:28.000,yolov5,onnx,4.4058210299849945
1970-01-01 00:00:28.500,yolov5,onnx,4.408694482892633
1970-01-01 00:00:29.000,yolov5,onnx,4.434817558556767
1970-01-01 00:00:29.500,yolov5,onnx,4.409673517102543
