timestamp,model,framework,fps
1970-01-01 00:00:00.500,fasterrcnn,pt,0.26515989333564227
1970-01-01 00:00:01.000,,,
1970-01-01 00:00:01.500,fasterrcnn,pt,0.39854906653300254
1970-01-01 00:00:02.000,fasterrcnn,pt,0.6237329063410887
1970-01-01 00:00:02.500,fasterrcnn,pt,0.6005967451234052
1970-01-01 00:00:03.000,fasterrcnn,pt,0.7686214850501824
1970-01-01 00:00:03.500,fasterrcnn,pt,0.9140453171332105
1970-01-01 00:00:04.000,fasterrcnn,pt,1.0099869836870816
1970-01-01 00:00:04.500,fasterrcnn,pt,1.0218831111126851
1970-01-01 00:00:05.000,fasterrcnn,pt,1.1105185567701208
1970-01-01 00:00:05.500,fasterrcnn,pt,1.1987266639370127
1970-01-01 00:00:06.000,fasterrcnn,pt,1.2001278325055837
1970-01-01 00:00:06.500,fasterrcnn,pt,1.2272241350681599
1970-01-01 00:00:07.000,fasterrcnn,pt,1.29192382779525
1970-01-01 00:00:07.500,fasterrcnn,pt,1.3243758237444543
1970-01-01 00:00:08.000,fasterrcnn,pt,1.3180507336262428
1970-01-01 00:00:08.500,fasterrcnn,pt,1.3411984837764366
1970-01-01 00:00:09.000,fasterrcnn,pt,1.3829562128147053
1970-01-01 00:00:09.500,fasterrcnn,pt,1.3907337513021065
1970-01-01 00:00:10.000,fasterrcnn,pt,1.3774763757338302
1970-01-01 00:00:10.500,fasterrcnn,pt,1.4151963040669318
1970-01-01 00:00:11.000,fasterrcnn,pt,1.4232704923812989
1970-01-01 00:00:11.500,fasterrcnn,pt,1.4250196323504694
1970-01-01 00:00:12.000,fasterrcnn,pt,1.4145235792866777
1970-01-01 00:00:12.500,fasterrcnn,pt,1.4467725606853843
1970-01-01 00:00:13.000,fasterrcnn,pt,1.433256148461066
1970-01-01 00:00:13.500,fasterrcnn,pt,1.4378600845084748
1970-01-01 00:00:14.000,fasterrcnn,pt,1.4414693441675164
1970-01-01 00:00:14.500,fasterrcnn,pt,1.4538502365760224
1970-01-01 00:00:15.000,fasterrcnn,pt,1.43878793821766
1970-01-01 00:00:15.500,fasterrcnn,pt,1.4533797925401992
1970-01-01 00:00:16.000,fasterrcnn,pt,1.4633417496368295
1970-01-01 00:00:16.500,fasterrcnn,pt,1.4559963024723304
1970-01-01 00:00:17.000,fasterrcnn,pt,1.4537082635519356
1970-01-01 00:00:17.500,fasterrcnn,pt,1.4672743263650947
1970-01-01 00:00:18.000,fasterrcnn,pt,1.444932007211194
1970-01-01 00:00:18.500,fasterrcnn,pt,1.4534000925836685
1970-01-01 00:00:19.000,fasterrcnn,pt,1.4546230674830125
1970-01-01 00:00:19.500,fasterrcnn,pt,1.4582945998893233
1970-01-01 00:00:20.000,fasterrcnn,pt,1.4482468168643623
1970-01-01 00:00:20.500,fasterrcnn,pt,1.4521744345365164
1970-01-01 00:00:21.000,fasterrcnn,pt,1.464153365344034
1970-01-01 00:00:21.500,fasterrcnn,pt,1.448954774457655
1970-01-01 00:00:22.000,fasterrcnn,pt,1.4612585352671568
1970-01-01 00:00:22.500,fasterrcnn,pt,1.4528026525220104
1970-01-01 00:00:23.000,fasterrcnn,pt,1.4439159134772632
1970-01-01 00:00:23.500,fasterrcnn,pt,1.450993210800395
1970-01-01 00:00:24.000,fasterrcnn,pt,1.456685057695877
1970-01-01 00:00:24.500,fasterrcnn,pt,1.4527688002520602
1970-01-01 00:00:25.000,fasterrcnn,pt,1.4415329339067144
1970-01-01 00:00:25.500,fasterrcnn,pt,1.4527681016598568
1970-01-01 00:00:26.000,fasterrcnn,pt,1.4660781899602622
1970-01-01 00:00:26.500,fasterrcnn,pt,1.4479660003821075
1970-01-01 00:00:27.000,fasterrcnn,pt,1.4530782380872955
1970-01-01 00:00:27.500,fasterrcnn,pt,1.443614375996693
1970-01-01 00:00:28.000,fasterrcnn,pt,1.4483997473580712
1970-01-01 00:00:28.500,fasterrcnn,pt,1.4542631835171413
1970-01-01 00:00:29.000,fasterrcnn,pt,1.4487449966303503
1970-01-01 00:00:29.500,fasterrcnn,pt,1.454523571043332
