timestamp,model,framework,fps
1970-01-01 00:00:00.000,ssdlite,onnx,0.4822254785953417
1970-01-01 00:00:00.500,ssdlite,onnx,1.8917454163987693
1970-01-01 00:00:01.000,ssdlite,onnx,3.952004841357391
1970-01-01 00:00:01.500,ssdlite,onnx,5.2052716294093155
1970-01-01 00:00:02.000,ssdlite,onnx,5.758276537970593
1970-01-01 00:00:02.500,ssdlite,onnx,6.147036334938484
1970-01-01 00:00:03.000,ssdlite,onnx,6.140166237478537
1970-01-01 00:00:03.500,ssdlite,onnx,6.181302015373921
1970-01-01 00:00:04.000,ssdlite,onnx,6.161307191472142
1970-01-01 00:00:04.500,ssdlite,onnx,6.127956633662415
1970-01-01 00:00:05.000,ssdlite,onnx,6.1320669481349555
1970-01-01 00:00:05.500,ssdlite,onnx,6.20837988995113
1970-01-01 00:00:06.000,ssdlite,onnx,6.261161401312896
1970-01-01 00:00:06.500,ssdlite,onnx,6.307535236702645
1970-01-01 00:00:07.000,ssdlite,onnx,6.296470788789984
1970-01-01 00:00:07.500,ssdlite,onnx,6.2982448677305
1970-01-01 00:00:08.000,ssdlite,onnx,6.275153927843499
1970-01-01 00:00:08.500,ssdlite,onnx,6.259633156857776
1970-01-01 00:00:09.000,ssdlite,onnx,6.275525137418721
1970-01-01 00:00:09.500,ssdlite,onnx,6.339179241770493
1970-01-01 00:00:10.000,ssdlite,onnx,6.35765348485778
1970-01-01 00:00:10.500,ssdlite,onnx,6.332874533154695
1970-01-01 00:00:11.000,ssdlite,onnx,6.29442597022454
1970-01-01 00:00:11.500,ssdlite,onnx,6.288643224312897
1970-01-01 00:00:12.000,ssdlite,onnx,6.253762370470636
1970-01-01 00:00:12.500,ssdlite,onnx,6.235032013866762
1970-01-01 00:00:13.000,ssdlite,onnx,6.208820321839188
1970-01-01 00:00:13.500,ssdlite,onnx,6.16708526979896
1970-01-01 00:00:14.000,ssdlite,onnx,6.138748525814313
1970-01-01 00:00:14.500,ssdlite,onnx,6.104197713610689
1970-01-01 00:00:15.000,ssdlite,onnx,6.1481915912223695
1970-01-01 00:00:15.500,ssdlite,onnx,6.195897713826075
1970-01-01 00:00:16.000,ssdlite,onnx,6.233186895299288
1970-01-01 00:00:16.500,ssdlite,onnx,6.214098244153614
1970-01-01 00:00:17.000,ssdlite,onnx,6.147230188285646
1970-01-01 00:00:17.500,ssdlite,onnx,6.133041259127708
1970-01-01 00:00:18.000,ssdlite,onnx,6.132299369585718
1970-01-01 00:00:18.500,ssdlite,onnx,6.145883547791664
1970-01-01 00:00:19.000,ssdlite,onnx,6.195346678882542
1970-01-01 00:00:19.500,ssdlite,onnx,6.245180381262836
1970-01-01 00:00:20.000,ssdlite,onnx,6.261531563275334
1970-01-01 00:00:20.500,ssdlite,onnx,6.335592983705731
1970-01-01 00:00:21.000,ssdlite,onnx,6.378730157164773
1970-01-01 00:00:21.500,ssdlite,onnx,6.3593757506082955
1970-01-01 00:00:22.000,ssdlite,onnx,6.3329735775344425
1970-01-01 00:00:22.500,ssdlite,onnx,6.360040791277332
1970-01-01 00:00:23.000,ssdlite,onnx,6.300837892581423
1970-01-01 00:00:23.500,ssdlite,onnx,6.391553953993872
1970-01-01 00:00:24.000,ssdlite,onnx,6.405747752245395
1970-01-01 00:00:24.500,ssdlite,onnx,6.297142288951951
1970-01-01 00:00:25.000,ssdlite,onnx,6.243666883857843
1970-01-01 00:00:25.500,ssdlite,onnx,6.207620891930635
1970-01-01 00:00:26.000,ssdlite,onnx,6.160811757572516
1970-01-01 00:00:26.500,ssdlite,onnx,6.144649786434252
1970-01-01 00:00:27.000,ssdlite,onnx,6.187424235043077
1970-01-01 00:00:27.500,ssdlite,onnx,6.297892499302719
1970-01-01 00:00:28.000,ssdlite,onnx,6.3738070513511484
1970-01-01 00:00:28.500,ssdlite,onnx,6.430685403136873
1970-01-01 00:00:29.000,ssdlite,onnx,6.504493345758194
1970-01-01 00:00:29.500,ssdlite,onnx,6.3897410358230555
