timestamp,model,framework,fps
1970-01-01 00:00:00.000,yolov11,pt,1.1312975082729932e-10
1970-01-01 00:00:00.500,yolov11,pt,1.2747790887300403
1970-01-01 00:00:01.000,yolov11,pt,3.6791868210714798
1970-01-01 00:00:01.500,yolov11,pt,5.268269013637791
1970-01-01 00:00:02.000,yolov11,pt,6.034472562982634
1970-01-01 00:00:02.500,yolov11,pt,6.423008432100746
1970-01-01 00:00:03.000,yolov11,pt,6.625911575637457
1970-01-01 00:00:03.500,yolov11,pt,6.709350988197761
1970-01-01 00:00:04.000,yolov11,pt,6.724612219394918
1970-01-01 00:00:04.500,yolov11,pt,6.746548465108923
1970-01-01 00:00:05.000,yolov11,pt,6.74055243283627
1970-01-01 00:00:05.500,yolov11,pt,6.745290592996694
1970-01-01 00:00:06.000,yolov11,pt,6.7537263187728085
1970-01-01 00:00:06.500,yolov11,pt,6.748292518678957
1970-01-01 00:00:07.000,yolov11,pt,6.756932459175846
1970-01-01 00:00:07.500,yolov11,pt,6.752741713989198
1970-01-01 00:00:08.000,yolov11,pt,6.7660151033671285
1970-01-01 00:00:08.500,yolov11,pt,6.751464218700681
1970-01-01 00:00:09.000,yolov11,pt,6.723999027338297
1970-01-01 00:00:09.500,yolov11,pt,6.716110476287371
1970-01-01 00:00:10.000,yolov11,pt,6.736263846574678
1970-01-01 00:00:10.500,yolov11,pt,6.726797253768289
1970-01-01 00:00:11.000,yolov11,pt,6.712134030174721
1970-01-01 00:00:11.500,yolov11,pt,6.724503951125993
1970-01-01 00:00:12.000,yolov11,pt,6.739867286729405
1970-01-01 00:00:12.500,yolov11,pt,6.739367602178257
1970-01-01 00:00:13.000,yolov11,pt,6.713291994582496
1970-01-01 00:00:13.500,yolov11,pt,6.741165672339703
1970-01-01 00:00:14.000,yolov11,pt,6.737235851733926
1970-01-01 00:00:14.500,yolov11,pt,6.740497573849863
1970-01-01 00:00:15.000,yolov11,pt,6.737710752603182
1970-01-01 00:00:15.500,yolov11,pt,6.750945437090269
1970-01-01 00:00:16.000,yolov11,pt,6.7567789359796695
1970-01-01 00:00:16.500,yolov11,pt,6.75318276572559
1970-01-01 00:00:17.000,yolov11,pt,6.753950685021138
1970-01-01 00:00:17.500,yolov11,pt,6.7412889173633515
1970-01-01 00:00:18.000,yolov11,pt,6.74031956238759
1970-01-01 00:00:18.500,yolov11,pt,6.733892941059994
1970-01-01 00:00:19.000,yolov11,pt,6.729210478298164
1970-01-01 00:00:19.500,yolov11,pt,6.734494320399696
1970-01-01 00:00:20.000,yolov11,pt,6.742249761548183
1970-01-01 00:00:20.500,yolov11,pt,6.733810741393976
1970-01-01 00:00:21.000,yolov11,pt,6.750562122251617
1970-01-01 00:00:21.500,yolov11,pt,6.7595347138915445
1970-01-01 00:00:22.000,yolov11,pt,6.767920397433547
1970-01-01 00:00:22.500,yolov11,pt,6.771259349876755
1970-01-01 00:00:23.000,yolov11,pt,6.77934000079504
1970-01-01 00:00:23.500,yolov11,pt,6.77392451602145
1970-01-01 00:00:24.000,yolov11,pt,6.7582806986373125
1970-01-01 00:00:24.500,yolov11,pt,6.747752292217212
1970-01-01 00:00:25.000,yolov11,pt,6.74383254580345
1970-01-01 00:00:25.500,yolov11,pt,6.752641963155523
1970-01-01 00:00:26.000,yolov11,pt,6.76199786022403
1970-01-01 00:00:26.500,yolov11,pt,6.767288430814437
1970-01-01 00:00:27.000,yolov11,pt,6.776673256476276
1970-01-01 00:00:27.500,yolov11,pt,6.744300997854761
1970-01-01 00:00:28.000,yolov11,pt,6.762051569447893
1970-01-01 00:00:28.500,yolov11,pt,6.759731697000627
1970-01-01 00:00:29.000,yolov11,pt,6.737203418582142
1970-01-01 00:00:29.500,yolov11,pt,6.73008582602652
